"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"10000_people_100pct_vacinated"
"01/31/2022 19:57:32:154 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"10","100","false","10000","56","3.125"
"9","100","false","10000","58","3.3633333333333333"
"1","100","false","10000","57","3.1366666666666667"
"3","100","false","10000","54","2.986666666666667"
"8","100","false","10000","54","2.9"
"6","100","false","10000","56","3.2266666666666666"
"4","100","false","10000","58","3.3516666666666666"
"5","100","false","10000","58","3.1483333333333334"
"2","100","false","10000","55","3"
"7","100","false","10000","57","3.165"
"10","100","false","10000","57","3.225"
"9","100","false","10000","59","3.4583333333333335"
"1","100","false","10000","58","3.2183333333333333"
"3","100","false","10000","55","3.09"
"6","100","false","10000","57","3.2983333333333333"
"8","100","false","10000","55","2.995"
"5","100","false","10000","59","3.2266666666666666"
"4","100","false","10000","59","3.433333333333333"
"2","100","false","10000","56","3.08"
"7","100","false","10000","58","3.2416666666666667"
"10","100","false","10000","58","3.2916666666666665"
"9","100","false","10000","60","3.526666666666667"
"1","100","false","10000","59","3.3116666666666665"
"3","100","false","10000","56","3.1766666666666667"
"6","100","false","10000","58","3.36"
"5","100","false","10000","60","3.3316666666666666"
"8","100","false","10000","56","3.0883333333333334"
"4","100","false","10000","60","3.5233333333333334"
"2","100","false","10000","57","3.183333333333333"
"7","100","false","10000","59","3.295"
"10","100","false","10000","59","3.395"
"1","100","false","10000","60","3.385"
"9","100","false","10000","61","3.6066666666666665"
"6","100","false","10000","59","3.4483333333333333"
"3","100","false","10000","57","3.27"
"4","100","false","10000","61","3.591666666666667"
"5","100","false","10000","61","3.43"
"8","100","false","10000","57","3.17"
"2","100","false","10000","58","3.2816666666666667"
"7","100","false","10000","60","3.381666666666667"
"10","100","false","10000","60","3.47"
"1","100","false","10000","61","3.4816666666666665"
"9","100","false","10000","62","3.69"
"6","100","false","10000","60","3.515"
"3","100","false","10000","58","3.361666666666667"
"5","100","false","10000","62","3.5166666666666666"
"4","100","false","10000","62","3.6666666666666665"
"8","100","false","10000","58","3.263333333333333"
"2","100","false","10000","59","3.3916666666666666"
"7","100","false","10000","61","3.4566666666666666"
"10","100","false","10000","61","3.54"
"1","100","false","10000","62","3.5716666666666668"
"9","100","false","10000","63","3.755"
"6","100","false","10000","61","3.5966666666666667"
"5","100","false","10000","63","3.5866666666666664"
"4","100","false","10000","63","3.7683333333333335"
"3","100","false","10000","59","3.4433333333333334"
"8","100","false","10000","59","3.3516666666666666"
"7","100","false","10000","62","3.5233333333333334"
"1","100","false","10000","63","3.658333333333333"
"2","100","false","10000","60","3.46"
"10","100","false","10000","62","3.6216666666666666"
"9","100","false","10000","64","3.815"
"6","100","false","10000","62","3.6883333333333335"
"4","100","false","10000","64","3.875"
"5","100","false","10000","64","3.6733333333333333"
"3","100","false","10000","60","3.5216666666666665"
"8","100","false","10000","60","3.4466666666666668"
"7","100","false","10000","63","3.591666666666667"
"1","100","false","10000","64","3.743333333333333"
"10","100","false","10000","63","3.703333333333333"
"2","100","false","10000","61","3.54"
"9","100","false","10000","65","3.8916666666666666"
"6","100","false","10000","63","3.763333333333333"
"4","100","false","10000","65","3.941666666666667"
"5","100","false","10000","65","3.7516666666666665"
"3","100","false","10000","61","3.6133333333333333"
"8","100","false","10000","61","3.525"
"7","100","false","10000","64","3.675"
"1","100","false","10000","65","3.8266666666666667"
"10","100","false","10000","64","3.7816666666666667"
"9","100","false","10000","66","3.965"
"2","100","false","10000","62","3.6333333333333333"
