"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"2000_people_100pct_vacinated"
"02/01/2022 14:08:12:070 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"7","100","false","2000","56","0.7083333333333334"
"3","100","false","2000","57","0.6083333333333333"
"6","100","false","2000","55","0.65"
"9","100","false","2000","55","0.65"
"10","100","false","2000","57","0.7416666666666667"
"4","100","false","2000","56","0.6166666666666667"
"2","100","false","2000","59","0.6"
"1","100","false","2000","61","0.8416666666666667"
"8","100","false","2000","54","0.55"
"5","100","false","2000","54","0.675"
"7","100","false","2000","57","0.725"
"3","100","false","2000","58","0.6416666666666667"
"6","100","false","2000","56","0.675"
"9","100","false","2000","56","0.6833333333333333"
"2","100","false","2000","60","0.6416666666666667"
"10","100","false","2000","58","0.7583333333333333"
"4","100","false","2000","57","0.6416666666666667"
"1","100","false","2000","62","0.8583333333333333"
"8","100","false","2000","55","0.55"
"5","100","false","2000","55","0.7083333333333334"
"3","100","false","2000","59","0.6916666666666667"
"7","100","false","2000","58","0.7416666666666667"
"6","100","false","2000","57","0.6833333333333333"
"2","100","false","2000","61","0.7"
"10","100","false","2000","59","0.7666666666666667"
"9","100","false","2000","57","0.7416666666666667"
"4","100","false","2000","58","0.65"
"1","100","false","2000","63","0.925"
"8","100","false","2000","56","0.5666666666666667"
"3","100","false","2000","60","0.725"
"5","100","false","2000","56","0.7666666666666667"
"7","100","false","2000","59","0.7916666666666666"
"6","100","false","2000","58","0.7"
"10","100","false","2000","60","0.8"
"4","100","false","2000","59","0.675"
"2","100","false","2000","62","0.7666666666666667"
"1","100","false","2000","64","0.9583333333333334"
"9","100","false","2000","58","0.775"
"8","100","false","2000","57","0.6"
"3","100","false","2000","61","0.7416666666666667"
"5","100","false","2000","57","0.825"
"7","100","false","2000","60","0.8"
"10","100","false","2000","61","0.825"
"6","100","false","2000","59","0.725"
"2","100","false","2000","63","0.7916666666666666"
"1","100","false","2000","65","0.9833333333333333"
"4","100","false","2000","60","0.675"
"9","100","false","2000","59","0.8166666666666667"
"8","100","false","2000","58","0.6083333333333333"
"3","100","false","2000","62","0.7833333333333333"
"10","100","false","2000","62","0.8416666666666667"
"7","100","false","2000","61","0.825"
"2","100","false","2000","64","0.8083333333333333"
"6","100","false","2000","60","0.7583333333333333"
"5","100","false","2000","58","0.8583333333333333"
"1","100","false","2000","66","1"
"4","100","false","2000","61","0.6916666666666667"
"9","100","false","2000","60","0.8416666666666667"
"10","100","false","2000","63","0.875"
"8","100","false","2000","59","0.6333333333333333"
"3","100","false","2000","63","0.8166666666666667"
"2","100","false","2000","65","0.8416666666666667"
"7","100","false","2000","62","0.825"
"6","100","false","2000","61","0.775"
"5","100","false","2000","59","0.8833333333333333"
"4","100","false","2000","62","0.7083333333333334"
"1","100","false","2000","67","1.0166666666666666"
"9","100","false","2000","61","0.8583333333333333"
"8","100","false","2000","60","0.6583333333333333"
"10","100","false","2000","64","0.9166666666666666"
"2","100","false","2000","66","0.8833333333333333"
"3","100","false","2000","64","0.825"
"7","100","false","2000","63","0.85"
"1","100","false","2000","68","1.0333333333333334"
"4","100","false","2000","63","0.7333333333333333"
"5","100","false","2000","60","0.9083333333333333"
"6","100","false","2000","62","0.7833333333333333"
"8","100","false","2000","61","0.6666666666666666"
"9","100","false","2000","62","0.8833333333333333"
"3","100","false","2000","65","0.8416666666666667"
"10","100","false","2000","65","0.925"
"2","100","false","2000","67","0.9"
"7","100","false","2000","64","0.8666666666666667"
"4","100","false","2000","64","0.7583333333333333"
"1","100","false","2000","69","1.0333333333333334"
"5","100","false","2000","61","0.925"
